2026-01-23 15:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		31458	2965	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		6	731	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		3381	2122	536000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		22357	5095	565000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	372	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	124	370000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15991	8502	471000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10519	4632	370000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		0	1366	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		20462	26300	222000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		872	1328	0
Col 359 Sector DP-L b10-3	Pranav Antal	EXPLOITED		259	11280	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		18686	6120	1299000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		348	11462	442000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		114149	14706	1777000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		4042	5071	1032000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1264	733	384000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		264	309	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		27	1416	59000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	1915	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		8541	11813	191000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		24	1437	16000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		158178	26991	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2883	2012	533000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		225	3684	92000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		0	124	26000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		9642	2791	554000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		11075	6675	0
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		8934	2407	569000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		1688	5673	417000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		1095	5675	374000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		30304	34260	308000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		3925	2121	39000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		1141	2125	102000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12251	10125	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	28	80000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		2264	8127	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		14876	9410	22000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		1050	1621	26000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		7074	5309	399000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		54	228	486000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		41468	49480	248000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		9652	10478	572000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		5911	7874	1282000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	0	43000
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		0	2148	69000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2341	3388	115000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		270	376	1149000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		0	0	26000
