2026-01-27 06:02 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		48641	24537	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		36	1214	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		3650	10733	536000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		75696	144957	565000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		4	464	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		2	5382	370000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		72582	69415	471000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10929	23789	370000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		0	6994	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		62745	201334	222000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		7033	63272	0
Col 359 Sector DP-L b10-3	Pranav Antal	EXPLOITED		456	194362	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		37519	71407	1299000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		705	16041	442000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		148243	194242	1777000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		7585	37591	1032000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		7279	40650	384000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		3077	597	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1191	7876	59000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		1787	14278	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		8885	52732	191000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		24	11112	16000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		164440	121243	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		3000	9866	533000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		225	5164	92000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2735	30871	26000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		23807	82220	554000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		77054	104136	0
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		11119	77983	565000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		6694	38477	417000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		30818	43579	374000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		91155	114213	308000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		62972	39949	39000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		4065	3526	102000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12251	13223	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	1423	80000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		44656	21215	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		55129	48481	22000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		14080	8237	26000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		7610	26182	395000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		9746	11533	486000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		113342	186474	248000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		13971	21615	572000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		5971	12172	1282000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	290	43000
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		0	22948	69000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2647	5360	115000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		9776	20733	1149000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		0	1312	26000
