2026-03-06 06:02 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		16958	46	1338000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		0	199	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		0	0	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		19116	0	627000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		16715	0	601000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15050	0	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	240	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	0	460000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		0	0	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	0	475000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		70735	114424	677000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		360	0	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		96250	242	1722000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	78	1088000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	0	460000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	311	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	0	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		4082	28	540000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		13641	95	252000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		5775	0	158000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		83666	2241	1661000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4033	387	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		14191	0	259000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1858	0	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	0	1127000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		6387	0	115000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		4596	33	525000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		0	2449	6000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3	817	457000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		250	0	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		3891	0	135000
Col 359 Sector ZI-N b9-1	Pranav Antal	FORTIFIED		1060	631	475000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	379	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2625	217	119000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	0	1193000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		1054	0	47000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		351	0	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	0	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		0	1141	507000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		16	2489	370000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		46732	12083	789000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		29000	10	1394000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	0	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	0	475000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		15391	3	273000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	542	1249000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	0	478000
