2026-02-06 17:01 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		34951	3444	1416000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		3149	384	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		8017	732	562000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		31049	8814	695000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	17	435000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	1803	417000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		3172	36076	511000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	60	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		289	916	435000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1463	160	406000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		163898	14950	337000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	0	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		91134	19175	930000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		409	55	468000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		138025	8612	1911000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	1059	1076000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		153	3828	439000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		66	0	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	417	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	1524	511000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14408	1194	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6775	5570	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		135166	8102	1905000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4732	4320	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1241	2224	104000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1808	2260	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		32315	11130	706000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		13145	7662	178000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		27016	11992	590000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		37586	54727	320000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		109	6782	413000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		9090	3638	366000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		18752	15795	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		5642	6725	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12638	650	240000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		921	3143	100000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		303	3886	1154000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		1887	4437	47000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	444	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	5	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		127	920	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		46890	33840	283000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		14347	30533	598000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39416	8426	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		176	450	431000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	15	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		6558	163	166000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		3768	6217	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	333	478000
