2026-02-02 16:55 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		35812	30624	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		13654	12553	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4504	21791	543000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		28863	34525	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	4850	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	30527	384000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		73604	106610	486000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10	16532	395000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		394	64321	370000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		2615	16027	366000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		36229	94340	330000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		296	23745	392000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		415432	122290	1338000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		456	10873	457000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		150533	204918	1844000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		114	17652	1054000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		5407	9086	431000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		516	1410	65000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1580	301255	100000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	6028	504000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		12617	34654	238000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		923	138637	32000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		153250	53725	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4117	7155	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		910	8511	96000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		156	52632	59000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		25643	71009	637000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		77846	163724	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		84234	76957	637000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		8100	15831	442000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		11963	31441	395000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		30024	34676	370000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		60823	48200	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		21572	28333	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12368	16806	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		190	13882	82000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		26172	48340	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		44456	64170	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		341	2155	39000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	1232	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1010	5467	489000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		75287	80756	269000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		17220	22846	587000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		8123	140701	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		76	385183	43000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		45	107924	363000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2644	35483	119000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		10575	85095	1166000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		9446	383667	100000
