2026-02-19 05:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		30719	12837	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		23037	71347	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		11677	2258	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29616	20344	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		86324	133729	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		419343	391669	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15133	39807	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		443	5457	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		1018	49449	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		143371	191676	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		316464	339274	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		326	36054	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		169464	83381	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		1136	1869	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		194608	224158	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	5968	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		604	5916	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		958	1630	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		1442	3843	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		472	10186	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14828	18401	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	2587	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		131284	123829	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		6976	7269	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	2264	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2762	3480	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		13769	71227	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		47958	36985	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		46440	40892	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		487658	120196	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3720	5275	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		344	14073	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		112737	217705	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		12886	22393	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		27966	49795	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2210	4014	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		32	7865	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		20664	19612	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		10772	10223	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	4265	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		2616	6803	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		38346	61510	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		50124	61308	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		43318	21524	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	28	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		14	607	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		13222	32259	242000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		12574	15149	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		2447	862	478000
