2026-04-22 02:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		77263	50213	1293000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		34	341	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		328	0	518000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		7147	92	554000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		12	75	478000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		5586	959	551000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		5381	5	547000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	0	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		100	110	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		795	1113	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		167	0	482000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		747336	591303	1160000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		165	3673	1227000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		83	1362	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		128402	30233	1394000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		3260	4037	1099000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		3323	6101	496000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	244	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		283	761	406000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		9154	1881	540000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		6522	3268	388000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4267	281	141000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		15295	16297	1332000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2144	495	525000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		9597	391	201000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1225	1040	104000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	3358	1143000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		66	1674	86000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		1249	3653	522000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		18	1334	47000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		249681	285263	298000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	0	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2275	1397	115000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	10	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1954	382	110000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	13378	1227000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		0	22	43000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		104687	104040	78000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	2025	435000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1434	4038	522000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		672	2888	384000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		33059	5072	710000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		7666	2955	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	120	442000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	642	478000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		128	8568	395000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	1096	1255000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		24	234	478000
