2026-01-30 15:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		32125	13983	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		2912	0	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4390	1508	543000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		28853	34359	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	5	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	24693	384000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		3785	10426	486000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	5970	395000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	63793	370000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1710	3470	366000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		20124	94274	330000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	4364	392000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		44618	12425	1338000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		110	2441	457000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		128359	31926	1844000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	12133	1054000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		5064	5075	431000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	0	65000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		875	293959	100000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	1763	504000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		12424	31997	238000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		516	521	32000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		153250	13065	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4117	1017	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		608	7639	96000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		0	342	59000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		20808	5340	637000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		3992	95332	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		26930	5408	637000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		3994	14817	442000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		7001	16659	395000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		5184	14944	370000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2241	4017	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		1740	9583	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12158	12913	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1	343	82000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		7480	29643	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		18080	39077	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	58	39000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	975	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		53	780	489000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		21204	44235	269000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		12180	15026	587000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		7791	38311	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	20385	43000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	5723	363000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2625	32543	119000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		4999	1811	1166000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		3654	207559	100000
