2026-08-22 18:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Pegasi Sector HX-T B3-0	Pranav Antal	FORTIFIED		7289	199882	515000
Col 285 Sector RO-R D4-65	Pranav Antal	STRONGHOLD		0	46922	1010000
HIP 7245	Pranav Antal	STRONGHOLD		0	8158	1071000
HIP 10961	Pranav Antal	EXPLOITED		6671	156	57000
HIP 13875	Pranav Antal	EXPLOITED		1549	5823	24000
Col 285 Sector NE-G c11-7	Pranav Antal	EXPLOITED		1147	54	98000
Kuruages	Pranav Antal	FORTIFIED		0	10	395000
BD-06 4663	Pranav Antal	FORTIFIED		0	5952	384000
Tsui	Pranav Antal	FORTIFIED		0	23860	363000
Cherets	Pranav Antal	FORTIFIED		0	11369	359000
Hyades Sector CR-V c2-16	Pranav Antal	FORTIFIED		620	39662	366000
HIP 21008	Pranav Antal	EXPLOITED		2058	0	113000
Hyades Sector AG-N b7-2	Pranav Antal	FORTIFIED		0	59	421000
Col 285 Sector XS-M b22-5	Pranav Antal	STRONGHOLD		0	5006	1032000
Lyncis Sector QD-T b3-5	Pranav Antal	EXPLOITED		0	26574	71000
Cephei Sector KM-W b1-7	Pranav Antal	EXPLOITED		0	9982	0
HR 858	Pranav Antal	EXPLOITED		1073	12717	0
Col 285 Sector TP-O C6-3	Pranav Antal	EXPLOITED		0	17099	0
HIP 87976	Pranav Antal	EXPLOITED		0	18869	0
Pegasi Sector PT-Q b5-0	Pranav Antal	EXPLOITED		126	20669	0
ICZ EB-X c1-24	Pranav Antal	EXPLOITED		12500	20147	221000
