2026-01-20 19:01 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		29637	37061	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		909	1576	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		2067	8433	529000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		38483	86934	515000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		453	3753	424000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		4758	226810	147000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		49955	47477	460000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		115297	223482	258000
Col 359 Sector QX-R c5-13	Pranav Antal	Yuri Grom		2028	16032	
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		52629	203444	80000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		106272	89682	1305000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		359	13121	428000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		165837	225524	1700000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		52653	276414	800000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1550	20806	366000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		11452	1067	76000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1993	28409	34000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		6082	7817	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		6875	32454	164000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		0	649	10000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		223912	207265	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1318	8519	522000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		155	12704	76000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		895	3649	22000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		10837	29827	504000
Col 359 Sector FK-L b10-4	Arissa Lavigny-Duval	Nakato Kaine		379957	894159	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		5086	18266	540000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		25957	62400	388000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		30359	227149	78000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		113879	180695	234000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		670	5228	36000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		3831	4173	104000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		10260	31740	209000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		156	4061	76000
Col 359 Sector DP-L b10-3	Pranav Antal	Arissa Lavigny-Duval		32245	148210	
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		1880	16880	1166000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		24701	39549	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		12653	6786	12000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		46563	247715	162000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		2245	14062	471000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		75860	115671	226000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		7051	20340	558000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		3264	14296	1271000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		289	42396	0
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		719	2420	65000
Col 359 Sector NR-T c4-13	Aisling Duval	Denton Patreus		10104	19931	
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2913	7310	108000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		28811	71789	1093000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		8	2230	22000
