2026-06-08 20:58 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
ICZ BL-X b1-4	Pranav Antal	EXPLOITED		143627	166988	90000
Arietis Sector MJ-O a7-1	Pranav Antal	EXPLOITED		5517	2502	32000
HIP 22203	Pranav Antal	STRONGHOLD		479	23609	1121000
Synuefe HD-J c25-5	Pranav Antal	EXPLOITED		0	22353	0
HIP 116277	Pranav Antal	EXPLOITED		164	5146	65000
Col 285 Sector KS-T d3-120	Pranav Antal	EXPLOITED		0	2587	0
Col 285 Sector RQ-B B14-2	Pranav Antal	EXPLOITED		0	1982	0
Piscium Sector JS-S a4-2	Pranav Antal	EXPLOITED		0	26912	0
Ceti Sector BG-X b1-3	Pranav Antal	EXPLOITED		0	4271	0
Upaniklis	Pranav Antal	EXPLOITED		0	12131	0
Gliese 870	Pranav Antal	EXPLOITED		0	13380	0
Lyncis Sector HR-W c1-9	Pranav Antal	EXPLOITED		0	18636	0
Ngulungbara	Pranav Antal	FORTIFIED		0	39202	363000
Pegasi Sector GR-V c2-10	Pranav Antal	FORTIFIED		3238	0	439000
Andlit	Pranav Antal	EXPLOITED		0	0	73000
Col 359 Sector AJ-N b9-4	Pranav Antal	FORTIFIED		6	52644	363000
Col 285 Sector HM-M c7-6	Pranav Antal	EXPLOITED		0	45245	0
Col 285 Sector BO-M b22-4	Pranav Antal	FORTIFIED		7155	137017	384000
Col 285 Sector NN-K c8-14	Pranav Antal	STRONGHOLD		42288	223616	1015000
Col 359 Sector MW-H b12-3	Pranav Antal	EXPLOITED		7686	212991	154000
Col 359 Sector NR-T c4-17	Pranav Antal	EXPLOITED		0	353432	0
Col 359 Sector NC-U d3-40	Pranav Antal	FORTIFIED		0	756965	446000
