2026-08-31 04:58 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Yin T'ien	Pranav Antal	EXPLOITED		34955	9008	37000
Lamgang	Pranav Antal	EXPLOITED		34453	16653	73000
HIP 94501	Pranav Antal	EXPLOITED		46010	18599	30000
Arietis Sector BR-M b7-1	Pranav Antal	EXPLOITED		16991	1823	295000
Col 285 Sector NE-G c11-7	Pranav Antal	EXPLOITED		9091	41226	199000
Arietis Sector CB-W b2-5	Pranav Antal	EXPLOITED		3653	0	22000
HR 1507	Pranav Antal	EXPLOITED		3360	2077	0
HIP 1732	Pranav Antal	EXPLOITED		1750	21938	0
Col 285 Sector AZ-K b23-2	Pranav Antal	EXPLOITED		3145	2638	0
HIP 87496	Pranav Antal	FORTIFIED		0	23830	370000
Tzu Kun	Pranav Antal	FORTIFIED		28	368	388000
Kuruages	Pranav Antal	FORTIFIED		0	1507	395000
BD-06 4663	Pranav Antal	FORTIFIED		0	1020	395000
Tsui	Pranav Antal	FORTIFIED		0	1535	384000
15 Lacertae	Pranav Antal	EXPLOITED		0	825	0
90 c1 Tauri	Pranav Antal	EXPLOITED		0	0	0
BD+28 737	Pranav Antal	EXPLOITED		0	0	0
Ceti Sector DQ-Y c19	Pranav Antal	EXPLOITED		0	0	0
Ceti Sector MX-U b2-3	Pranav Antal	EXPLOITED		0	10	0
Ceti Sector OS-T b3-4	Pranav Antal	EXPLOITED		0	0	0
Ceti Sector QY-R b4-1	Pranav Antal	EXPLOITED		0	1896	0
Ceti Sector RJ-Q b5-4	Pranav Antal	EXPLOITED		0	0	0
Col 285 Sector JS-T d3-86	Pranav Antal	EXPLOITED		0	102	0
Col 285 Sector RD-T d3-45	Pranav Antal	EXPLOITED		0	8172	0
Col 285 Sector WF-N c7-4	Pranav Antal	EXPLOITED		0	0	0
Col 285 Sector YV-M c7-21	Pranav Antal	EXPLOITED		0	81	0
Col 359 Sector NC-U d3-84	Pranav Antal	EXPLOITED		0	0	0
HIP 113959	Pranav Antal	EXPLOITED		5	13785	0
HIP 18725	Pranav Antal	EXPLOITED		251	1135	0
HR 6722	Pranav Antal	EXPLOITED		0	0	0
Hyades Sector DB-N b7-5	Pranav Antal	EXPLOITED		0	0	0
Hyades Sector KI-G a12-2	Pranav Antal	EXPLOITED		0	216	0
Hyades Sector UO-Q b5-5	Pranav Antal	EXPLOITED		121	0	0
Pegasi Sector DB-X c1-2	Pranav Antal	EXPLOITED		0	0	0
Pegasi Sector FW-W d1-75	Pranav Antal	EXPLOITED		0	16001	0
Pegasi Sector KY-G a11-0	Pranav Antal	EXPLOITED		0	4659	0
Pegasi Sector QD-S b4-6	Pranav Antal	EXPLOITED		0	0	0
Piscium Sector LC-V b2-3	Pranav Antal	EXPLOITED		0	967	0
Piscium Sector OX-U B2-1	Pranav Antal	EXPLOITED		0	0	0
Piscium Sector UZ-O a6-0	Pranav Antal	EXPLOITED		104	0	0
Piscium Sector YF-N a7-1	Pranav Antal	EXPLOITED		0	1197	0
Wolf 851	Pranav Antal	EXPLOITED		0	1252	0
Zi Yomi	Pranav Antal	EXPLOITED		0	12734	0
Pegasi Sector KD-R b5-1	Pranav Antal	EXPLOITED		0	20197	0
Col 285 Sector IU-V B16-4	Pranav Antal	EXPLOITED		0	25045	0
Col 285 Sector UU-M b8-4	Pranav Antal	EXPLOITED		1266	99740	0
47 Cassiopeiae	Pranav Antal	EXPLOITED		18138	174824	304000
Col 285 Sector LN-T D3-93	Pranav Antal	EXPLOITED		4691	233856	145000
Col 285 Sector KN-T D3-46	Pranav Antal	EXPLOITED		8788	221267	195000
