2026-04-06 06:19 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		8057	8632	1293000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		11	467	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		17	20	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		9105	2809	569000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		285	263	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		7567	5	562000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		7260	1824	558000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		48	120	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		123	1749	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		288	458	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		125	631	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		319	5294	478000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		12345	1831	1149000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		1305	1555	1221000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	149	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		35041	14971	1427000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		48	1263	1093000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1000	29082	464000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		67	0	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		719	1226	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		3855	8338	536000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		909	12813	366000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4108	6936	139000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		11041	18549	1310000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2491	1391	529000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		10475	3318	215000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1375	676	106000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		243	2876	1132000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		1528	2493	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		268	20667	496000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		174	2201	47000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		37402	20367	471000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		886	278	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		3007	37	121000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		357	230	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2198	318	111000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	11035	1210000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		17819	35066	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		1112	10	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		173	3139	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		781	3209	515000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		566	6115	377000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		45613	2688	782000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		11791	651	1316000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	1533	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		45	87	478000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		1078	3183	381000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	404	1255000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	28	482000
