2026-01-21 05:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		29637	38849	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		909	1576	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		2067	8433	529000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		49651	86995	515000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		453	3753	424000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		4758	227257	147000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		54280	51681	460000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		120890	233366	258000
Col 359 Sector QX-R c5-13	Pranav Antal	Yuri Grom		2028	20307	
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		57357	204507	80000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		109640	96667	1305000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		359	13121	428000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		165925	230799	1700000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		52653	277537	800000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1550	21885	366000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		14994	2034	76000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1993	28409	34000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		6082	8598	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		6875	32460	164000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		0	649	10000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		226032	221192	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1318	9361	522000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		155	12704	76000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		967	3757	22000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		11577	32149	504000
Col 359 Sector FK-L b10-4	Nakato Kaine	Arissa Lavigny-Duval		435195	463060	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		5086	33297	540000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		29855	62400	388000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		32388	248096	78000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		119594	180695	234000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		718	5228	36000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		3844	4577	104000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		10260	31745	209000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		156	4108	76000
Col 359 Sector DP-L b10-3	Pranav Antal	Arissa Lavigny-Duval		52868	152413	
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		1936	18532	1166000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		36074	46287	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		14888	11299	12000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		52029	249761	162000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		3523	15852	471000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		98878	121709	226000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		7051	22290	558000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		3264	15138	1271000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		289	42396	0
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		2484	2420	65000
Col 359 Sector NR-T c4-13	Aisling Duval	Denton Patreus		10104	19931	
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2913	7325	108000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		28836	76161	1093000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		8	2414	22000
